200 833 35160
1.860960895510403 0.6053986113886116 1.860960895510403 0.2 -5.95325 4.86
1.7516146237189587 0.7386345047283359 1.7516146237189587 0.2 -5.97273 4.83737
1.6202112957732635 0.8785767394626169 1.6202112957732635 0.2 -5.96817 4.84008
1.4631688063261385 1.0219761551206552 1.4631688063261385 0.2 -5.98669 4.82904
1.3442366953590636 1.1159071768161042 1.3442366953590636 0.2 -5.98445 4.82968
1.2429131052960847 1.187154351270844 1.2429131052960847 0.2 -5.78757 4.83527
1.215119924191911 1.2053862254868342 1.215119924191911 0.2 -5.58872 4.84082
1.2126839195060475 1.206958244731769 1.2126839195060475 0.2 -5.37768 4.84222
1.2066639937440489 1.2108252869291711 1.2066639937440489 0.2 -5.15797 4.84328
1.1981290638977058 1.2162647055842808 1.1981290638977058 0.2 -4.94463 4.8405
1.1930317140822286 1.2194892681797656 1.1930317140822286 0.2 -4.74891 4.83718
1.1752874595001614 1.2305750725942133 1.1752874595001614 0.2 -4.58206 4.83215
1.1869711446729432 1.2232998775839976 1.1869711446729432 0.2 -4.36169 4.82245
1.176012173442039 1.2301265153186365 1.176012173442039 0.2 -4.18184 4.81557
1.1691988150768249 1.2343295214932857 1.1691988150768249 0.2 -3.95761 4.80472
1.1644683243205396 1.2372291676957416 1.1644683243205396 0.2 -3.75677 4.79318
1.173231289337973 1.2318457838881303 1.173231289337973 0.2 -3.54902 4.78277
1.183965000112787 1.2251806532979306 1.183965000112787 0.2 -3.34523 4.7729
1.1723879626772455 1.2323661289655363 1.1723879626772455 0.2 -3.11189 4.76358
1.1848883824351655 1.224603603330574 1.1848883824351655 0.2 -2.90125 4.75634
1.1667413695450592 1.2358377471786206 1.1667413695450592 0.2 -2.70768 4.74548
1.172129029236089 1.2325257979364925 1.172129029236089 0.2 -2.52353 4.73587
1.1338224802088506 1.2556508210278803 1.1338224802088506 0.2 -2.32719 4.72089
1.1141136792015673 1.2671697654603444 1.1141136792015673 0.2 -2.11564 4.69688
1.0800560125814973 1.2864808400075838 1.0800560125814973 0.2 -1.93015 4.66811
1.04159793469618 1.3074002459388963 1.04159793469618 0.2 -1.72759 4.62631
1.0025848329670755 1.3276828486515233 1.0025848329670755 0.2 -1.54291 4.57955
0.9617645286185689 1.3479165559631547 0.9617645286185689 0.2 -1.35345 4.52043
0.9024182364383035 1.375576827723247 0.9024182364383035 0.2 -1.15501 4.44443
0.8614642195992248 1.3934811459548517 0.8614642195992248 0.2 -0.947642 4.3466
0.8261939305432481 1.4081433082986423 0.8261939305432481 0.2 -0.78956 4.26299
0.771013396812278 1.4297047960439273 0.771013396812278 0.2 -0.645954 4.17612
0.731510077093625 1.444127603755214 0.731510077093625 0.2 -0.503842 4.07711
0.6976930646140138 1.4558146175630506 0.6976930646140138 0.2 -0.341357 3.95211
0.6574465194203892 1.468942039287265 0.6574465194203892 0.2 -0.189758 3.82519
0.6183519248956592 1.4808913969640713 0.6183519248956592 0.2 -0.0385732 3.68309
0.577971797900668 1.4924147113790391 0.577971797900668 0.2 0.111843 3.52866
0.5442592063709724 1.5014054160188572 0.5442592063709724 0.2 0.245678 3.37419
0.4966585799990544 1.5131353431909698 0.4966585799990544 0.2 0.381224 3.20222
0.4440281772270539 1.524805783970108 0.4440281772270539 0.2 0.490604 3.0446
0.6212464739542469 1.480033537159297 0.6212464739542469 0.2 0.584005 2.89874
0.770691134280138 1.42982584783584 0.770691134280138 0.2 0.609607 2.87846
0.9607436064747115 1.348409847965457 0.9607436064747115 0.2 0.629199 2.86846
1.0784111641039111 1.2873946662589824 1.0784111641039111 0.2 0.656579 2.86326
1.2480871972428327 1.1836995357556521 1.2480871972428327 0.2 0.618609 2.86274
1.3764990511926347 1.0915722350581458 1.3764990511926347 0.2 0.615752 2.86509
1.4328704492177498 1.047026088997756 1.4328704492177498 0.2 0.795343 2.92429
1.4573282932997753 1.0268668630140148 1.4573282932997753 0.2 0.974237 2.9846
1.4836400950001258 1.0045962838297635 1.4836400950001258 0.2 1.16248 3.05503
1.4954306761047171 0.9944160372720553 1.4954306761047171 0.2 1.36452 3.13822
1.490429224901907 0.9987497436955548 1.490429224901907 0.2 1.54444 3.21323
1.4787256761414167 1.008802562926328 1.4787256761414167 0.2 1.73212 3.28893
1.5373917377679724 0.9571485780133789 1.5373917377679724 0.2 1.91073 3.3665
1.6232868054815377 0.8755238492196578 1.6232868054815377 0.2 2.09173 3.47169
1.6876273888134374 0.8092864792760694 1.6876273888134374 0.2 2.24486 3.58574
1.753854123321753 0.7360696532840907 1.753854123321753 0.2 2.39591 3.71926
1.795297017506031 0.6874155039873713 1.795297017506031 0.2 2.53207 3.86086
1.8439621442023686 0.6272419906408958 1.8439621442023686 0.2 2.66826 4.02196
1.8964135137386182 0.5583773836822412 1.8964135137386182 0.2 2.77988 4.18
1.9528463909456002 0.47912963975580264 1.9528463909456002 0.2 2.88974 4.36973
2.0036749224751857 0.40261342385503907 2.0036749224751857 0.2 2.96867 4.5352
2.057651716849013 0.3152823295310389 2.057651716849013 0.2 3.0436 4.73957
2.1307406140414216 0.18526783354339552 2.1307406140414216 0.2 3.0961 4.95944
2.1848857019281893 0.07837668245493185 2.1848857019281893 0.2 3.1177 5.14408
-2.203780128736405 0.038555018714534484 -2.203780128736405 0.2 3.12214 5.35414
-2.156948926734762 0.13478625406324854 -2.156948926734762 0.2 3.1074 5.54282
-2.118337693509777 0.20839934004962968 -2.118337693509777 0.2 3.07224 5.76321
-2.0591073033870564 0.3128322131639193 -2.0591073033870564 0.2 3.0231 5.95591
-2.004846614411509 0.4007871009259067 -2.004846614411509 0.2 2.96468 6.11875
-1.9540495934883992 0.47737713006637483 -1.9540495934883992 0.2 2.88526 6.2882
-1.9109756320057512 0.5384636385825284 -1.9109756320057512 0.2 2.78805 6.46158
-1.8582551213751646 0.6089052366705945 -1.8582551213751646 0.2 2.67885 6.62499
-1.805997600813131 0.6744746822194788 -1.805997600813131 0.2 2.5721 6.75882
-1.7464051680679822 0.744575942152747 -1.7464051680679822 0.2 2.43472 6.90258
-1.6929703945854924 0.8035755218562051 -1.6929703945854924 0.2 2.27986 7.03936
-1.6384336114781082 0.8603410130559696 -1.6384336114781082 0.2 2.11217 7.16564
-1.572965343501377 0.9242410162536032 -1.572965343501377 0.2 1.93655 7.27489
-1.4839335027059746 1.0043444698795811 -1.4839335027059746 0.2 1.74741 7.36522
-1.4243254394425762 1.0539486597358003 -1.4243254394425762 0.2 1.57324 7.42744
-1.3629146735483846 1.1019193119637989 -1.3629146735483846 0.2 1.38839 7.47594
-1.293669787787532 1.152422507060886 -1.293669787787532 0.2 1.19025 7.51026
-1.2262622121879256 1.1981427031496987 -1.2262622121879256 0.2 0.983876 7.52345
-1.161131342430609 1.2392655549425053 -1.161131342430609 0.2 0.779912 7.519
-1.1032330286292007 1.2734204802136573 -1.1032330286292007 0.2 0.558779 7.49602
-1.009750713234532 1.324027234903778 -1.009750713234532 0.2 0.361268 7.45518
-0.9551712751273599 1.351091428120309 -0.9551712751273599 0.2 0.170207 7.39638
-0.8825579056979186 1.384378479907313 -0.8825579056979186 0.2 -0.0186113 7.31889
-0.823835278417005 1.409099128738048 -0.823835278417005 0.2 -0.1701 7.24153
-0.7530582923923463 1.4363639731721969 -0.7530582923923463 0.2 -0.354973 7.12675
-0.6776339554455336 1.4624628763385645 -0.6776339554455336 0.2 -0.520078 7.00049
-0.6469094645346624 1.4722400919225893 -0.6469094645346624 0.2 -0.654188 6.88144
-0.6475300737065138 1.4720474316802628 -0.6475300737065138 0.2 -0.793152 6.75207
-0.6352734011313803 1.4758156587599525 -0.6352734011313803 0.2 -0.937316 6.61695
-0.6442080734719526 1.4730763927928385 -0.6442080734719526 0.2 -1.08439 6.47997
-0.6429418831299223 1.4734670885498298 -0.6429418831299223 0.2 -1.2198 6.35372
-0.644226625092467 1.4730706623693093 -0.644226625092467 0.2 -1.36445 6.22027
-0.6505462715961364 1.471108263567303 -0.6505462715961364 0.2 -1.54634 6.05324
-0.6558688503339437 1.4694394931158965 -0.6558688503339437 0.2 -1.68964 5.92451
-0.6561763072374065 1.4693426500374411 -0.6561763072374065 0.2 -1.82215 5.80431
-0.6292883794972401 1.4776276717983479 -0.6292883794972401 0.2 -1.99039 5.65067
-0.5813795336627657 1.4914741340818056 -0.5813795336627657 0.2 -2.13339 5.5064
-0.5489827862581113 1.5001799907928333 -0.5489827862581113 0.2 -2.25991 5.36535
-0.5084095078863504 1.5103439411007888 -0.5084095078863504 0.2 -2.39111 5.20174
-0.4547910432417856 1.5225293201651433 -0.4547910432417856 0.2 -2.50044 5.04684
-0.43067219735166773 1.527552397361811 -0.43067219735166773 0.2 -2.60467 4.88422
-0.4016981729689585 1.5332137780134065 -0.4016981729689585 0.2 -2.71814 4.69132
-0.3775660534516761 1.5376201516962775 -0.3775660534516761 0.2 -2.81808 4.50986
-0.33344571075330554 1.5449549839189116 -0.33344571075330554 0.2 -2.90745 4.32362
-0.2955165316021615 1.5505198716146633 -0.2955165316021615 0.2 -2.992 4.12137
-0.2520317766475852 1.5560628656940074 -0.2520317766475852 0.2 -3.06174 3.93308
-0.20180685934822787 1.5613589479832237 -0.20180685934822787 0.2 -3.11861 3.74581
-0.14424600141698896 1.5659787831576977 -0.14424600141698896 0.2 -3.15786 3.57295
-0.10711044639861593 1.5681410325360752 -0.10711044639861593 0.2 -3.1923 3.35965
-0.0781776808987101 1.5693821049809304 -0.0781776808987101 0.2 -3.21674 3.15542
-0.04636580861002121 1.5702989609378388 -0.04636580861002121 0.2 -3.23314 2.96889
-0.01582283982229221 1.5707384086282752 -0.01582283982229221 0.2 -3.24059 2.76534
0.011367578464636579 1.5707664330947888 0.011367578464636579 0.2 -3.23979 2.54481
0.04773806024399942 1.5702690821659113 0.04773806024399942 0.2 -3.23059 2.34422
0.08606690130894847 1.56908218103888 0.08606690130894847 0.2 -3.21417 2.14177
0.11720393312675348 1.5676167130311616 0.11720393312675348 0.2 -3.18911 1.95836
0.17044453132145856 1.56406758697555 0.17044453132145856 0.2 -3.1576 1.78627
0.20691772879501635 1.5608740143211466 0.20691772879501635 0.2 -3.11159 1.60217
0.23714778580523996 1.557755661060451 0.23714778580523996 0.2 -3.06064 1.42429
0.28312777241358683 1.5521899191300195 0.28312777241358683 0.2 -3.002 1.25543
0.30191788197014097 1.549628512795067 0.30191788197014097 0.2 -2.92197 1.04839
0.3394815500769487 1.5440063972192002 0.3394815500769487 0.2 -2.84188 0.862969
0.36621060201566724 1.5395968670513829 0.36621060201566724 0.2 -2.75643 0.686012
0.4280648911785562 1.5280784819419697 0.4280648911785562 0.2 -2.66156 0.515465
0.4604269466181064 1.5213147423635913 0.4604269466181064 0.2 -2.54942 0.336817
0.5026884996521311 1.511711461658019 0.5026884996521311 0.2 -2.43809 0.180178
0.5279596104855877 1.505548571235251 0.5279596104855877 0.2 -2.31505 0.0207949
0.5621073737963427 1.496716543660736 0.5621073737963427 0.2 -2.1794 -0.139847
0.6021301999821622 1.4856200169959763 0.6021301999821622 0.2 -2.06688 -0.262359
0.6614396408505644 1.467677216484445 0.6614396408505644 0.2 -1.89828 -0.42243
0.6936154281916491 1.4571831313587333 0.6936154281916491 0.2 -1.73082 -0.56316
0.7348557244838401 1.4429384400677514 0.7348557244838401 0.2 -1.57592 -0.680407
0.773721669387283 1.4286852668328036 0.773721669387283 0.2 -1.42193 -0.786062
0.8311463984545114 1.4061263436614193 0.8311463984545114 0.2 -1.27009 -0.877922
0.8572549375335151 1.3952675444540783 0.8572549375335151 0.2 -1.09205 -0.972593
0.9097196827087888 1.3722841564280537 0.9097196827087888 0.2 -0.897459 -1.06492
0.9481220029254167 1.3544574895346548 0.9481220029254167 0.2 -0.709283 -1.13935
0.9868800920540653 1.3355857048755562 0.9868800920540653 0.2 -0.495444 -1.21079
1.021109616315795 1.3181684257982802 1.021109616315795 0.2 -0.294586 -1.26503
1.043759296340243 1.3062491377466805 1.043759296340243 0.2 -0.131145 -1.30331
1.0382649224096057 1.3091696712387901 1.0382649224096057 0.2 0.0520948 -1.34433
1.086513006642443 1.282876871658203 1.086513006642443 0.2 0.250002 -1.38451
1.1485397172264546 1.2468822539747006 1.1485397172264546 0.2 0.440892 -1.40811
1.2079971973912185 1.2099710500993057 1.2079971973912185 0.2 0.634776 -1.41601
1.2518738434875147 1.181158945716273 1.2518738434875147 0.2 0.850578 -1.40949
1.324189347041856 1.1306176123179008 1.324189347041856 0.2 1.05351 -1.38727
1.3606123165466402 1.1036584148966058 1.3606123165466402 0.2 1.2728 -1.34743
1.412075572113889 1.0637653807610383 1.412075572113889 0.2 1.48688 -1.29344
0 9.332702816304376 -3.4658593137750504 1.7407812412277426
1 -4.275738078964167 16.277168581396495 3.0922907600390577
2 -6.091918671524645 -6.437654061940452 1.3424857099774816
3 6.569590594147898 0.8175667495609276 1.3438053247711126
5 5.318010572693089 -4.605968756023477 0.0991538729175593
6 4.158734397110455 -4.444006446965488 1.1510727688812568
7 4.786275590464845 12.016695198923559 3.200158776958135
9 203.5117392566277 43.093612949924626 -68.20498332640464
10 -2.386939719249228 -4.317766359885885 0.1999867529697141
11 2.6069850927039346 -5.419587956138507 0.5676621226863957
12 -6.495264013427158 -5.029698980062342 0.09494565766619609
14 1.8127087813704783 -1.0964280886870168 0.8756681287354041
15 2.987446886877164 3.9029430775654887 0.9913517827922236
16 13.268107909571311 -33.75097100496376 3.7278479199828065
17 2.8558971638603454 0.21944778724674005 1.7708440369800063
18 0.5149348185466663 -6.815020545158199 0.2869651074112948
19 -7.258203923046826 -2.0972460843463105 0.5393255779153339
20 6.462554615256007 2.0917416499274086 0.37084799715146877
21 1.771552907943911 3.007429378625951 0.7523383025930789
23 3.850234809778116 -4.431351367506718 0.628340488166584
24 3.497094006266823 -4.444184101783891 0.4846967423964928
25 -7.202170602707781 -6.5033052985864375 0.4950455549643386
26 3.8039061168102113 -4.725480802521461 0.7109715580572337
27 12.130764574401827 -1.2905386657018423 -2.8218375066711756
28 -4.3615863418319645 -2.7362567201475567 0.754754954723245
30 -8.500026392658995 3.3007862502880543 2.082956404815755
31 1.4868452158083167 8.168151123949354 1.0642669161913183
32 -9.06343809493699 -7.619177565375485 1.7736817361424604
33 -12.03980167318375 -4.648426728352263 1.5353674107831885
34 -11.646818598080385 0.9358892182431469 1.4727152072315295
35 12.181936412924484 -12.625596987475157 1.5876913348397832
36 1.837964027840244 2.1518983021254923 0.05553060018825373
37 1.4065040256099532 1.5199313119080045 0.16550403530160687
38 4.837028452320838 -6.039881064679592 2.5032975735973784
39 1.7755900652405883 7.553046624147563 2.18175732561771
42 3.2166522495964807 0.3060491497436046 1.0439453335164872
43 2.498147385660699 -4.733715623032925 0.008247688084333701
44 2.1642038690407253 1.4627527430471445 0.826156217276328
45 14.495626674065674 -9.213198305519565 0.419323382170572
46 7.432187019207418 -4.351882489209726 0.8714520114521985
47 6.336361881151772 -2.9912904514239784 0.11806678586071649
48 4.615614508740872 -4.908728786127003 0.47749318040344496
49 34.75542892076838 19.14452921907663 12.995963328258046
50 9.718894435944645 3.519969531162264 1.3018875418923859
51 -7.460487564405554 -5.705878800334444 0.9790354968299291
53 2.2961829228663335 2.7557948831282615 0.47295799612169187
54 13.712473619201475 -11.256990083538724 3.47500548482492
55 8.92777022470791 -11.160613758081485 2.350170548767824
56 11.511187330475291 -14.16894062489944 2.4453723203236586
57 4.229599664008112 -1.6784218456538804 1.391209956648377
58 -11.66132898164326 5.108461025158897 0.2614278665666885
59 13.074625010262706 -8.860988932565705 1.6064011119019752
60 -6.358197279156102 0.5515713735886886 1.712422214040565
61 3.1458060933646563 3.304708177600903 1.1668230467054688
62 3.9962460166426728 -4.702279913142157 0.565448964386749
63 -1.6532412534867464 5.958551017457343 0.8943790464105811
64 2.253499406132947 0.38287121360912313 0.4783773979294231
65 0.5147969820639847 -6.789693609850601 0.2766241208105043
66 2.5426934156009295 -5.435020398990754 0.9709545598783953
68 0.766021846497197 3.7783958351037286 0.010689971774720149
69 13.259982383753798 -18.322017340259745 1.9426373063821836
70 -1.5101318768126542 -2.3531287006915003 0.15833962381452396
71 6.915685212414423 5.851515854173151 2.075991600085306
72 -1.7822722419582002 -1.0225895446445854 0.6799231823401418
73 -0.9464063133252738 -2.68976864535227 0.04979467082185957
74 -48.8583172089566 -23.43028084667742 8.885969169875207
75 12.6909965436622 6.6734086661175125 1.7295211678351854
76 -3.856323994443452 8.944437123913255 2.18408840698654
77 0.9311499548666251 8.257462373511721 0.2533726290043426
78 5.39612165845884 -4.587721776751674 0.04632056918348139
79 4.705118742328224 1.7301526966373375 0.5679763569455418
80 -0.8631231543714427 -3.1444538242205717 0.04939975004813348
81 1.4170603610427914 -4.98697350399768 0.31618308483616164
82 10.29025638988102 6.19622292694588 3.182472308182384
84 9.231259456808765 -6.36360104916992 3.1979069073889743
85 8.152767776525922 -8.34977672522558 0.9599196641965039
87 17.019624419767936 2.5448330217745982 0.47639126521568587
88 -0.43232804413914794 -3.860159794501125 -0.012991911512355247
89 2.408829244848837 2.988689756133114 0.09452613213426615
90 -8.114906766884987 -0.6859127677224788 1.5615840695737344
91 4.9090452880626545 -3.3406885756268987 0.2024826845435482
92 -1.149287381217807 0.505265427746774 0.8651463410599062
93 -1.2083306130148848 -1.9984888161383008 0.12602217136799862
94 7.145764857224821 -1.1450376386859609 0.8022300974264939
96 6.6212914444548225 3.242233318085595 0.5213476114771336
98 -290.18302103685244 -180.07150142729134 26.662664928481053
99 6.546924812803762 -3.0402693282887254 1.6604489081617213
100 -7.411742542838001 4.896154108178553 1.5960359737916125
101 -5.847673508403843 5.022676801747155 1.6562684100368792
102 1.1627721203811083 -7.365293499824416 1.671021967268783
103 -0.7335134731760488 7.460834062621809 0.5006297715041911
104 -13.29930803489086 -10.738704141486387 1.3694240387873655
105 -3.874770481162857 1.6859899021207498 0.5912273497705345
106 2.526748911961469 3.4369659388100713 0.06827247034588277
107 3.939325460675688 -5.578325861094239 0.6313128671429364
109 3.2273019637148757 -2.314786945343665 0.11647586040137699
110 1.7159086773638956 0.7888955870742861 1.1269727105709382
111 0.9560759627877032 -0.03898054963452845 0.125331368450155
112 11.236168268332971 -0.8098808030157256 0.13669246659288836
113 1.9296355399074614 1.5717680797556006 0.4490461178544709
114 -12.699512949777654 -1.8952860205926823 3.5672040764768544
115 3.18787589714895 0.7631054617967484 0.9662963830005373
